content_id,client_id,score,action,reason_code,avg_position,impressions_90d,days_since_last_update,ctr
content_2e71ee6eebc0,client_4e07408562,55.0,monitor,monitor,8.2,1318,7,0.3
content_b3a1d8ac4964,client_8527a891e2,55.0,monitor,monitor,7.4,14,8,0.0
content_c9fff7c4660c,client_8527a891e2,54.9,monitor,monitor,24.7,110,104,0.91
content_614f5408eab2,client_4e07408562,54.9,monitor,monitor,45.6,377,104,0.0
content_c51634cac476,client_f369cb89fc,54.9,monitor,monitor,4.2,5,20,0.0
content_f8c66e2fcefd,client_4e07408562,54.9,monitor,monitor,18.1,3439,20,0.06
content_cb68dbec7d3d,client_4e07408562,54.9,monitor,monitor,6.7,11228,25,0.39
content_690b4d8e58eb,client_4e07408562,54.9,monitor,monitor,12.2,1040,13,0.19
content_0d61e38b3645,client_4e07408562,54.9,monitor,monitor,16.1,1172,13,0.17
content_17e8b736fca7,client_8527a891e2,54.9,monitor,monitor,9.0,36,20,0.0
content_76a30972876b,client_4e07408562,54.9,monitor,monitor,13.9,386,104,0.0
content_f0c9af435cc7,client_434c9b5ae5,54.9,monitor,monitor,8.9,375,8,0.53
content_797cb8b2c397,client_8527a891e2,54.9,monitor,monitor,11.3,24,104,0.0
content_abe0ccdc1f64,client_4e07408562,54.9,monitor,monitor,12.2,3234,13,0.12
content_fc7b2c7c7bb7,client_f369cb89fc,54.9,monitor,monitor,4.3,18,8,0.0
content_f9b44af81656,client_e629fa6598,54.9,monitor,monitor,7.5,297,20,0.34
content_171c53b3914e,client_f369cb89fc,54.9,monitor,monitor,4.6,20,20,0.0
content_3728726012a6,client_4e07408562,54.8,monitor,monitor,14.0,2046,14,0.49
content_85c64634e986,client_f369cb89fc,54.8,monitor,monitor,6.5,863,20,1.62
content_679828cc0bfe,client_f369cb89fc,54.8,monitor,monitor,12.1,27,20,0.0
content_d58dd4ba9247,client_8527a891e2,54.8,monitor,monitor,82.4,1584,20,0.0
content_db296fcb6a53,client_f369cb89fc,54.8,monitor,monitor,2.5,53,20,1.89
content_3267ef2a83a7,client_4e07408562,54.8,monitor,monitor,8.1,7408,25,0.18
content_0549e8dc2084,client_e629fa6598,54.8,monitor,monitor,13.6,225,20,0.0
content_620e9c1f98e4,client_4e07408562,54.8,monitor,monitor,37.5,855,104,0.0
content_2f51ca262e66,client_434c9b5ae5,54.8,monitor,monitor,18.9,15,89,0.0
content_de365ef3ab06,client_4e07408562,54.8,monitor,monitor,18.0,247,13,0.0
content_e4ac3c6df79b,client_4e07408562,54.8,monitor,monitor,13.9,650,13,0.15
content_7ab556c9e0dc,client_e629fa6598,54.8,monitor,monitor,6.2,313,20,0.0
content_485a5eb0adf0,client_4e07408562,54.8,monitor,monitor,5.1,15399,25,0.2
content_809b527bca22,client_434c9b5ae5,54.7,monitor,monitor,7.9,28,89,0.0
content_56f4652c9b6e,client_4e07408562,54.7,monitor,monitor,6.6,5463,25,0.35
content_94aa12419622,client_f369cb89fc,54.7,monitor,monitor,4.7,183,20,2.19
content_4ee813262a51,client_4e07408562,54.7,monitor,monitor,6.4,9906,25,0.31
content_44a91994cce7,client_4e07408562,54.7,monitor,monitor,7.2,3451,20,0.32
content_38083c7ee912,client_4e07408562,54.7,monitor,monitor,10.4,6205,25,0.47
content_0ca85d2f49be,client_f369cb89fc,54.7,monitor,monitor,7.3,27,20,0.0
content_e6dff2507e2c,client_e629fa6598,54.7,monitor,monitor,22.1,708,20,0.0
content_a64878c7d468,client_f369cb89fc,54.7,monitor,monitor,44.2,6435,20,0.19
content_b3658670d2a5,client_4e07408562,54.7,monitor,monitor,31.8,429,13,0.0
content_0b50482209cd,client_bdd2d3af3a,54.7,monitor,monitor,5.7,10,8,0.0
content_abe37bcc8db9,client_434c9b5ae5,54.7,monitor,monitor,19.5,99,89,0.0
content_4101fc919060,client_8527a891e2,54.7,monitor,monitor,18.9,78,104,0.0
content_85d021f0a213,client_4e07408562,54.7,monitor,monitor,26.7,1070,13,0.28
content_a4fd2c3517e7,client_e629fa6598,54.7,monitor,monitor,20.5,38,104,0.0
content_9d393029065a,client_4e07408562,54.7,monitor,monitor,10.5,6223,25,0.21
content_93e1ede1502b,client_e629fa6598,54.7,monitor,monitor,8.8,268,22,0.0
content_a580f210e5e6,client_4e07408562,54.6,monitor,monitor,12.3,2046,13,0.1
content_1a400a80dc02,client_f369cb89fc,54.6,monitor,monitor,3.9,16,20,0.0
content_a4758ce256b5,client_4e07408562,54.6,monitor,monitor,7.2,1892,7,0.05
content_6ca73c6b0d9c,client_8527a891e2,54.6,monitor,monitor,38.3,448,104,0.0
content_4ebb11b334f1,client_f369cb89fc,54.6,monitor,monitor,4.0,23915,20,0.36
content_c053690e7e3a,client_f369cb89fc,54.6,monitor,monitor,12.5,53,20,0.0
content_bbb2fe57b49f,client_f369cb89fc,54.6,monitor,monitor,1.8,65,20,3.08
content_c76e5e55b95b,client_4e07408562,54.6,monitor,monitor,10.6,4741,25,0.38
content_3535b372cd43,client_f369cb89fc,54.6,monitor,monitor,10.7,29,20,0.0
content_adbb688a2223,client_4e07408562,54.6,monitor,monitor,15.3,3799,14,0.16
content_12f4cdf36d45,client_8527a891e2,54.6,monitor,monitor,11.5,21,104,0.0
content_093ab3c24de7,client_4e07408562,54.6,monitor,monitor,21.0,590,104,0.34
content_989ed7a15341,client_f369cb89fc,54.6,monitor,monitor,5.7,10,20,0.0
content_a77bd5e6de66,client_4e07408562,54.6,monitor,monitor,7.1,6623,25,0.17
content_51240b821461,client_4e07408562,54.6,monitor,monitor,4.1,2907,104,0.31
content_7bfb0288c1da,client_d029fa3a95,54.5,monitor,monitor,26.8,56,20,1.79
content_033ae3e7aecf,client_f369cb89fc,54.5,monitor,monitor,7.2,27,20,0.0
content_bfeb4fe71a02,client_4e07408562,54.5,monitor,monitor,33.0,492,13,0.41
content_490978694374,client_4e07408562,54.5,monitor,monitor,21.6,1902,13,0.16
content_df6f762cd770,client_f369cb89fc,54.5,monitor,monitor,5.1,18,20,0.0
content_3cb81c72e3c4,client_4e07408562,54.5,monitor,monitor,11.5,13180,25,0.14
content_cdab2c92c3a2,client_f369cb89fc,54.5,monitor,monitor,8.4,15,20,0.0
content_4573953c8d54,client_8527a891e2,54.5,monitor,monitor,9.2,50,20,0.0
content_e2e22643adae,client_4e07408562,54.5,monitor,monitor,19.5,1102,7,0.18
content_5ad0e75a5119,client_4e07408562,54.5,monitor,monitor,10.1,16955,25,0.08
content_210e39dc2bb5,client_4e07408562,54.4,monitor,monitor,30.8,2967,14,0.1
content_17a3d8717ebd,client_8527a891e2,54.4,monitor,monitor,10.5,12,92,0.0
content_594b6127b732,client_4e07408562,54.4,monitor,monitor,12.5,305,13,0.66
content_8b8d92de4642,client_4e07408562,54.4,monitor,monitor,12.8,922,5,0.33
content_ea06fbafff10,client_f369cb89fc,54.4,monitor,monitor,6.4,29,20,3.45
content_51295f0b7748,client_4e07408562,54.4,monitor,monitor,12.8,1271,7,0.39
content_6d865ecb282a,client_8527a891e2,54.4,monitor,monitor,10.7,27,104,0.0
content_07165f9eb2a1,client_f369cb89fc,54.4,monitor,monitor,6.1,49,20,2.04
content_2bde19bfd8f8,client_4e07408562,54.4,monitor,monitor,10.4,7639,25,0.08
content_0ce7d363d317,client_4e07408562,54.4,monitor,monitor,6.3,2294,14,0.35
content_1f76ff378fde,client_4e07408562,54.4,monitor,monitor,6.6,5247,14,0.3
content_f3f6bdc23b51,client_4e07408562,54.4,monitor,monitor,4.7,44952,104,0.37
content_50325435f4c4,client_d029fa3a95,54.4,monitor,monitor,19.6,43,20,0.0
content_5c4c5c953552,client_8527a891e2,54.4,monitor,monitor,41.7,205,20,0.0
content_a176eeb31e60,client_4e07408562,54.4,monitor,monitor,6.4,5659,13,0.19
content_880c2fc00805,client_4e07408562,54.4,monitor,monitor,33.9,792,13,0.13
content_fe055294e798,client_f369cb89fc,54.4,monitor,monitor,11.4,95,20,1.05
content_e1268d428b7b,client_f369cb89fc,54.4,monitor,monitor,5.0,44,20,2.27
content_656372ca5b8d,client_f369cb89fc,54.4,monitor,monitor,6.1,28,20,0.0
content_609c24246177,client_4e07408562,54.4,monitor,monitor,25.1,519,7,0.19
content_ee6ee1010d56,client_f369cb89fc,54.4,monitor,monitor,23.0,65,20,1.54
content_f601e3a69412,client_4e07408562,54.4,monitor,monitor,4.7,6368,104,0.96
content_575a423f570e,client_4e07408562,54.4,monitor,monitor,6.9,30960,20,0.2
content_045784691835,client_4e07408562,54.4,monitor,monitor,44.4,603,104,0.0
content_d8b9e818c1b9,client_f369cb89fc,54.4,monitor,monitor,7.4,48,8,0.0
content_30690bb675d2,client_f369cb89fc,54.3,monitor,monitor,6.2,82,20,2.44
content_6871b9e18506,client_f369cb89fc,54.3,monitor,monitor,10.7,25,20,0.0
content_a6544458b585,client_8527a891e2,54.3,monitor,monitor,40.6,152,104,0.0
content_a0ccf4e371fd,client_4e07408562,54.3,monitor,monitor,23.6,671,13,0.15
content_0aef7080e0ce,client_4e07408562,54.3,monitor,monitor,22.7,4739,14,0.17
content_f5334f59cc82,client_4e07408562,54.3,monitor,monitor,13.4,4305,20,0.21
content_95e06f0741c4,client_4e07408562,54.3,monitor,monitor,30.2,1954,7,0.1
content_1edbc8c5de7a,client_4e07408562,54.3,monitor,monitor,33.1,862,104,0.0
content_20ee9a01718a,client_f369cb89fc,54.3,monitor,monitor,15.1,41,8,0.0
content_be6eafb216ba,client_4e07408562,54.3,monitor,monitor,4.8,5910,13,0.22
content_dcdffbdd5995,client_8527a891e2,54.3,monitor,monitor,9.9,50,20,0.0
content_f4c657bc1ba2,client_f369cb89fc,54.3,monitor,monitor,5.5,20,20,5.0
content_709da7bf601e,client_f369cb89fc,54.3,monitor,monitor,5.3,18,20,0.0
content_1fd60831ce3e,client_4e07408562,54.3,monitor,monitor,34.6,10818,20,0.07
content_6361fbc431f2,client_8527a891e2,54.3,monitor,monitor,17.9,153,104,0.65
content_5755ad09b9d2,client_f369cb89fc,54.3,monitor,monitor,5.5,17,20,0.0
content_37fb0f66d2d8,client_f369cb89fc,54.3,monitor,monitor,6.1,1901,20,1.16
content_60a90d0ba16a,client_f369cb89fc,54.2,monitor,monitor,1.8,57709,20,0.27
content_0e377a1d8c78,client_f369cb89fc,54.2,monitor,monitor,6.4,6364,20,0.49
content_5c603e31aa18,client_f369cb89fc,54.2,monitor,monitor,6.1,105,20,0.95
content_7fa850f004ea,client_bdd2d3af3a,54.2,monitor,monitor,6.2,22,8,4.55
content_b7ab61937a1c,client_f369cb89fc,54.2,monitor,monitor,7.0,23,20,0.0
content_299ec9fd826c,client_f369cb89fc,54.2,monitor,monitor,5.7,630,20,1.27
content_f370347f8d22,client_8527a891e2,54.2,monitor,monitor,5.3,12,104,0.0
content_fdc4d9b36547,client_8527a891e2,54.2,monitor,monitor,9.3,49,20,0.0
content_5eb662584155,client_f369cb89fc,54.2,monitor,monitor,43.0,206,20,0.0
content_5a3d4457e7db,client_4e07408562,54.2,monitor,monitor,16.0,1296,7,0.08
content_1bdbccd74939,client_bdd2d3af3a,54.1,monitor,monitor,6.0,12,8,0.0
content_b27db044b0e6,client_4e07408562,54.1,monitor,monitor,35.8,2249,104,0.31
content_4ab1528abdbd,client_f369cb89fc,54.1,monitor,monitor,7.5,7403,20,0.38
content_fe4e78e9e73f,client_f369cb89fc,54.1,monitor,monitor,9.7,41,20,2.44
content_a8eb3c2b85c5,client_d029fa3a95,54.1,monitor,monitor,11.9,52,20,1.92
content_54af84f1e737,client_8527a891e2,54.1,monitor,monitor,33.6,352,104,0.28
content_0cb652bd058e,client_f369cb89fc,54.1,monitor,monitor,4.1,14,20,0.0
content_177c6d7d9558,client_f369cb89fc,54.1,monitor,monitor,5.6,155,20,1.94
content_d96e16834162,client_4e07408562,54.1,monitor,monitor,6.4,9930,20,0.42
content_8fe57443675e,client_4e07408562,54.1,monitor,monitor,8.0,26350,25,0.23
content_c41622fe1359,client_8527a891e2,54.1,monitor,monitor,80.3,1203,20,0.0
content_f52c1308a6e3,client_4e07408562,54.1,monitor,monitor,39.0,783,104,0.13
content_5ad0732245eb,client_4e07408562,54.0,monitor,monitor,20.0,2449,13,0.24
content_d6d6981499b6,client_4e07408562,54.0,monitor,monitor,9.1,5775,25,0.24
content_d885bca1f73f,client_4e07408562,54.0,monitor,monitor,11.1,22926,25,0.05
content_c6599698a7a7,client_f369cb89fc,54.0,monitor,monitor,10.2,19,20,0.0
content_97f8471b8879,client_f369cb89fc,54.0,monitor,monitor,4.9,23,20,0.0
content_f1c5bafd094e,client_f369cb89fc,54.0,monitor,monitor,4.2,11,20,0.0
content_81f571b6f52e,client_8527a891e2,54.0,monitor,monitor,8.3,12,20,0.0
content_0a4e3e70597a,client_4e07408562,54.0,monitor,monitor,6.6,24735,14,0.12
content_edd9dec2bf46,client_8527a891e2,54.0,monitor,monitor,11.0,7,20,0.0
content_942399f999b7,client_4e07408562,54.0,monitor,monitor,7.6,858,104,0.0
content_90a2b42a44c7,client_4e07408562,54.0,monitor,monitor,6.2,4816,13,0.35
content_4315e2ea3148,client_f369cb89fc,54.0,monitor,monitor,5.3,52,20,0.0
content_7a883d489406,client_8527a891e2,54.0,monitor,monitor,4.5,10,20,0.0
content_ae802e35d9a9,client_e629fa6598,54.0,monitor,monitor,8.5,39,104,0.0
content_7768e375a15e,client_4e07408562,53.9,monitor,monitor,19.1,1098,104,0.36
content_cb366b057a5d,client_4e07408562,53.9,monitor,monitor,16.4,4011,20,0.17
content_2d73ab8136fa,client_f369cb89fc,53.9,monitor,monitor,6.1,250,20,1.6
content_07f0d247ca66,client_bdd2d3af3a,53.9,monitor,monitor,5.7,234,20,1.28
content_7cd66839b508,client_8527a891e2,53.9,monitor,monitor,71.2,525,104,0.0
content_e1f897cb36ba,client_8527a891e2,53.9,monitor,monitor,10.6,22,104,0.0
content_ba467e170ece,client_f369cb89fc,53.9,monitor,monitor,12.6,14,20,0.0
content_c3ddd2a3a284,client_4e07408562,53.9,monitor,monitor,18.1,3041,13,0.2
content_d1bceb6ce6fa,client_d029fa3a95,53.9,monitor,monitor,15.5,10,20,0.0
content_7751a002ea43,client_8527a891e2,53.9,monitor,monitor,12.5,6,92,0.0
content_7a106c74ad1e,client_d029fa3a95,53.9,monitor,monitor,3.4,5,20,0.0
content_8d8eb914151b,client_4e07408562,53.9,monitor,monitor,11.4,2296,14,0.35
content_f61eed3c939b,client_f369cb89fc,53.9,monitor,monitor,8.7,20,20,0.0
content_ff252e67e9f7,client_f369cb89fc,53.9,monitor,monitor,1.9,15,20,0.0
content_4266f54b3960,client_d029fa3a95,53.9,monitor,monitor,13.0,60,20,0.0
content_7a84dac8961d,client_f369cb89fc,53.9,monitor,monitor,5.0,1963,20,0.97
content_5d861ff2ac94,client_f369cb89fc,53.9,monitor,monitor,6.8,48,20,2.08
content_20a9c1921b74,client_8527a891e2,53.8,monitor,monitor,69.7,338,104,0.0
content_929aa622b6a0,client_4e07408562,53.8,monitor,monitor,2.4,11301,104,0.03
content_820ae6792425,client_f369cb89fc,53.8,monitor,monitor,4.6,37,20,2.7
content_c3c0f999f8c1,client_e629fa6598,53.8,monitor,monitor,8.4,197,22,0.0
content_1aa08950fe0d,client_8527a891e2,53.8,monitor,monitor,9.8,35,8,0.0
content_4f9d6ea47a62,client_f369cb89fc,53.8,monitor,monitor,2.7,10,8,0.0
content_d896af65d5b6,client_4e07408562,53.8,monitor,monitor,6.0,64718,25,0.3
content_044135b038e6,client_4e07408562,53.8,monitor,monitor,7.8,3467,13,0.49
content_86fe1bcebbdf,client_4e07408562,53.8,monitor,monitor,33.6,1931,104,0.1
content_642745013260,client_f369cb89fc,53.8,monitor,monitor,6.9,282,20,1.42
content_454ad2864776,client_f369cb89fc,53.8,monitor,monitor,23.9,16190,106,0.29
content_ab4f555bd77b,client_434c9b5ae5,53.8,monitor,monitor,12.1,366,8,0.0
content_b6e0c24b198f,client_4e07408562,53.8,monitor,monitor,17.1,2157,7,0.23
content_f7a8c37e7eaa,client_f369cb89fc,53.8,monitor,monitor,5.5,13,20,0.0
content_29915df7a8d8,client_8527a891e2,53.8,monitor,monitor,5.7,15,20,0.0
content_e12868d1f396,client_4e07408562,53.8,monitor,monitor,2.9,149712,7,0.07
content_c0eabdedc403,client_f369cb89fc,53.7,monitor,monitor,29.0,438,20,0.91
content_451118cef0ac,client_4e07408562,53.7,monitor,monitor,21.6,3774,14,0.24
content_32f3f365f9d5,client_4e07408562,53.7,monitor,monitor,17.6,3547,14,0.54
content_e1bf08881dc6,client_8527a891e2,53.7,monitor,monitor,7.9,30,8,0.0
content_e7a2e37b6eff,client_4e07408562,53.7,monitor,monitor,16.4,3084,14,0.06
content_6554f95afdd7,client_8527a891e2,53.7,monitor,monitor,10.3,24,103,0.0
content_3d5da43ba340,client_8527a891e2,53.7,monitor,monitor,11.2,12,103,0.0
content_09a6b180e35c,client_e629fa6598,53.7,monitor,monitor,14.5,108,20,0.0
content_2293091e01f7,client_4e07408562,53.7,monitor,monitor,8.5,9640,25,0.23
content_b5efa0bd73ec,client_4e07408562,53.7,monitor,monitor,5.2,12083,14,0.46
content_a1b22f60cfdd,client_4e07408562,53.7,monitor,monitor,40.5,1057,104,0.0
content_0adbfc6a2e45,client_f369cb89fc,53.7,monitor,monitor,2.1,11,20,0.0
content_2b81f37b2b9b,client_f369cb89fc,53.7,monitor,monitor,8.1,20,20,0.0
content_0d7cadb3e82c,client_f369cb89fc,53.6,monitor,monitor,37.4,164,20,0.0
content_d9a643e38a0f,client_4e07408562,53.6,monitor,monitor,11.9,5757,25,0.17
content_721dd9bf180c,client_f369cb89fc,53.6,monitor,monitor,7.8,10,20,0.0
content_78226cac83fd,client_8527a891e2,53.6,monitor,monitor,18.4,31,104,0.0
content_52a55057b498,client_4e07408562,53.6,monitor,monitor,8.8,2196,14,0.18
content_27c2ca193308,client_4e07408562,53.6,monitor,monitor,25.6,1164,7,0.26
content_e68936f45a7a,client_f369cb89fc,53.6,monitor,monitor,6.0,124,20,1.61
content_3e274426ccca,client_4e07408562,53.6,monitor,monitor,11.2,3412,13,0.21
content_36ded68e6bf1,client_4e07408562,53.6,monitor,monitor,7.6,1926,7,0.47
content_c055fd483b87,client_8527a891e2,53.6,monitor,monitor,13.4,42,103,0.0
content_bbcde7de697e,client_8527a891e2,53.6,monitor,monitor,12.1,11,20,0.0
content_d92fe3883103,client_f369cb89fc,53.6,monitor,monitor,6.7,163,20,2.45
content_37e3e5682728,client_4e07408562,53.5,monitor,monitor,27.4,524,7,0.38
content_8d0c7eec258a,client_4e07408562,53.5,monitor,monitor,39.8,705,104,0.0
content_b4b6ec45d9e4,client_8527a891e2,53.5,monitor,monitor,22.7,707,104,0.57
content_0f218ca2462a,client_f369cb89fc,53.5,monitor,monitor,5.1,294,20,1.36
content_9f8414c1ede7,client_4e07408562,53.5,monitor,monitor,6.5,3776,104,0.05
content_bf77f5dbe703,client_4e07408562,53.5,monitor,monitor,14.2,9108,25,0.35
content_8399b3c2cd89,client_4e07408562,53.5,monitor,monitor,10.6,1379,5,0.22
content_365f191de6d2,client_4e07408562,53.5,monitor,monitor,11.7,14707,25,0.16
content_ac490f7df9fb,client_f369cb89fc,53.5,monitor,monitor,8.5,23,20,0.0
content_4aeb7ad6d5d3,client_4e07408562,53.5,monitor,monitor,32.1,1564,104,0.06
content_72cff2364343,client_d029fa3a95,53.5,monitor,monitor,12.7,16,20,0.0
content_a27cb3cc234c,client_4e07408562,53.5,monitor,monitor,9.2,8299,25,0.19
content_a6087b96819d,client_8527a891e2,53.5,monitor,monitor,4.9,9,102,0.0
content_9c897334f26f,client_f369cb89fc,53.5,monitor,monitor,3.1,9,8,0.0
content_2fafdc8bd015,client_d029fa3a95,53.5,monitor,monitor,15.1,23,20,0.0
content_a9a777f92572,client_434c9b5ae5,53.5,monitor,monitor,8.0,37,8,0.0
content_adaec15ef2e5,client_4e07408562,53.5,monitor,monitor,21.6,618,5,0.16
content_88ca90719c48,client_4e07408562,53.5,monitor,monitor,11.2,3687,25,0.35
content_474bc8a4a3cb,client_8527a891e2,53.5,monitor,monitor,5.7,3,98,0.0
content_807836f893a5,client_f369cb89fc,53.5,monitor,monitor,6.5,22,20,0.0
content_054affecaba3,client_f369cb89fc,53.5,monitor,monitor,8.5,8314,8,0.53
content_e03865e03821,client_4e07408562,53.4,monitor,monitor,28.3,582,13,0.17
content_27a2fd237adb,client_8527a891e2,53.4,monitor,monitor,35.3,54,20,0.0
content_896b4b3c39f7,client_4e07408562,53.4,monitor,monitor,17.1,508,13,0.39
content_d663eacf9688,client_4e07408562,53.4,monitor,monitor,24.9,1326,7,0.08
content_e4986c40c63f,client_4e07408562,53.4,monitor,monitor,26.1,4132,25,0.12
content_97ec8ce69833,client_8527a891e2,53.4,monitor,monitor,18.8,6,98,0.0
content_e40fb14ef126,client_4e07408562,53.4,monitor,monitor,29.4,2518,7,0.08
content_6cc7bf7f6721,client_f369cb89fc,53.4,monitor,monitor,0.9,17,20,0.0
content_2c62e3f7b08a,client_d029fa3a95,53.4,monitor,monitor,10.5,10,8,0.0
content_0663ba1a1822,client_4e07408562,53.4,monitor,monitor,19.1,300,13,0.33
content_11059b6cbd65,client_8527a891e2,53.4,monitor,monitor,7.7,14,20,0.0
content_f34a56ef21b0,client_4e07408562,53.4,monitor,monitor,7.1,1945,7,0.62
content_fb1443847c2e,client_f369cb89fc,53.4,monitor,monitor,1.9,15,20,0.0
content_b40c643dc40b,client_f369cb89fc,53.4,monitor,monitor,4.7,70,20,1.43
content_4d4aec31d213,client_4e07408562,53.3,monitor,monitor,36.8,543,13,0.0
content_f9b9996f6dcb,client_d029fa3a95,53.3,monitor,monitor,6.0,10,20,0.0
content_e90aee89497a,client_8527a891e2,53.3,monitor,monitor,5.1,7,20,0.0
content_2ca0ae59a3e0,client_4e07408562,53.3,monitor,monitor,24.0,1506,7,0.07
content_adc8d1c2b00c,client_f369cb89fc,53.3,monitor,monitor,7.4,4684,20,0.73
content_122dc46282c0,client_4e07408562,53.3,monitor,monitor,15.6,1859,14,0.05
content_a2fcd01d1de8,client_f369cb89fc,53.3,monitor,monitor,6.1,12,20,0.0
content_f54baf531356,client_f369cb89fc,53.3,monitor,monitor,15.0,55,20,1.82
content_72c8c4a76ef1,client_8527a891e2,53.3,monitor,monitor,11.6,5,98,0.0
content_479217b91e31,client_d029fa3a95,53.3,monitor,monitor,12.4,31,20,3.23
content_105301075b9a,client_4e07408562,53.3,monitor,monitor,45.1,2045,7,0.0
content_c81b352b270b,client_4e07408562,53.3,monitor,monitor,13.3,5041,20,0.16
content_c69056de7202,client_4e07408562,53.3,monitor,monitor,26.7,2150,7,0.09
content_1485c93358b3,client_f369cb89fc,53.3,monitor,monitor,6.0,14,20,0.0
content_2ecfb29cb4ac,client_f369cb89fc,53.3,monitor,monitor,26.9,64,20,0.0
content_a7452d4e5f24,client_4e07408562,53.3,monitor,monitor,24.9,12506,25,0.06
content_478d3475face,client_d029fa3a95,53.3,monitor,monitor,6.0,7,8,0.0
content_277879fdcbcd,client_4e07408562,53.3,monitor,monitor,5.8,1765,7,0.68
content_43fb79265218,client_8527a891e2,53.3,monitor,monitor,17.7,17,20,0.0
content_b2cb21940b47,client_f369cb89fc,53.3,monitor,monitor,7.8,124,20,1.61
content_5c8315e9eb01,client_4e07408562,53.3,monitor,monitor,30.8,1248,104,0.0
content_e8ee489ad4fd,client_4e07408562,53.3,monitor,monitor,10.3,3698,13,0.19
content_b33cdb38231c,client_f369cb89fc,53.3,monitor,monitor,2.1,14,8,0.0
content_8968688d17e7,client_d029fa3a95,53.3,monitor,monitor,10.0,23,20,0.0
content_83100747c9cb,client_8527a891e2,53.2,monitor,monitor,7.3,3,98,0.0
content_9cbc771ec4d9,client_8527a891e2,53.2,monitor,monitor,17.0,31,20,0.0
content_639b9e356f82,client_bdd2d3af3a,53.2,monitor,monitor,6.3,12,8,0.0
content_4179f6cc94e1,client_4e07408562,53.2,monitor,monitor,11.6,2284,7,0.31
content_01a1cc81e480,client_f369cb89fc,53.2,monitor,monitor,8.7,21,20,0.0
content_78f2e42abf96,client_f369cb89fc,53.2,monitor,monitor,5.3,47,20,4.26
content_8f10833e3ef2,client_4e07408562,53.2,monitor,monitor,9.5,1561,104,0.13
content_ead9ed9be0c4,client_f369cb89fc,53.2,monitor,monitor,5.4,15,8,0.0
content_03625cd1150b,client_4e07408562,53.2,monitor,monitor,28.8,249,13,0.0
content_c270dce26600,client_f369cb89fc,53.1,monitor,monitor,12.4,23,20,0.0
content_36af8e7cf843,client_4e07408562,53.1,monitor,monitor,36.6,5181,13,0.15
content_ceaa28bba4ca,client_4e07408562,53.1,monitor,monitor,3.9,43287,104,0.06
